image,field,correct,critical
032_small_text.jpg,serial,True,True
032_small_text.jpg,po_number,True,False
032_small_text.jpg,barcode,True,True
033_dark.jpg,sku,True,True
033_dark.jpg,lot,True,True
033_dark.jpg,quantity,True,False
033_dark.jpg,unit,True,False
033_dark.jpg,serial,True,True
033_dark.jpg,po_number,True,False
033_dark.jpg,barcode,True,True
034_blur.jpg,sku,True,True
034_blur.jpg,lot,True,True
034_blur.jpg,quantity,True,False
034_blur.jpg,unit,True,False
034_blur.jpg,serial,True,True
034_blur.jpg,po_number,True,False
034_blur.jpg,barcode,True,True
035_dark.jpg,sku,True,True
035_dark.jpg,lot,True,True
035_dark.jpg,quantity,True,False
035_dark.jpg,unit,True,False
035_dark.jpg,serial,True,True
035_dark.jpg,po_number,True,False
035_dark.jpg,barcode,True,True
036_small_text.jpg,sku,True,True
036_small_text.jpg,lot,True,True
036_small_text.jpg,quantity,True,False
036_small_text.jpg,unit,True,False
036_small_text.jpg,serial,True,True
036_small_text.jpg,po_number,True,False
036_small_text.jpg,barcode,True,True
037_small_text.jpg,sku,True,True
037_small_text.jpg,lot,True,True
037_small_text.jpg,quantity,True,False
037_small_text.jpg,unit,True,False
037_small_text.jpg,serial,True,True
037_small_text.jpg,po_number,True,False
037_small_text.jpg,barcode,True,True
038_clear.jpg,sku,True,True
038_clear.jpg,lot,True,True
038_clear.jpg,quantity,True,False
038_clear.jpg,unit,True,False
038_clear.jpg,serial,True,True
038_clear.jpg,po_number,True,False
038_clear.jpg,barcode,True,True
039_vietnamese_mixed.jpg,sku,True,True
039_vietnamese_mixed.jpg,lot,True,True
039_vietnamese_mixed.jpg,quantity,True,False
039_vietnamese_mixed.jpg,unit,True,False
039_vietnamese_mixed.jpg,serial,True,True
039_vietnamese_mixed.jpg,po_number,True,False
039_vietnamese_mixed.jpg,barcode,True,True
040_small_text.jpg,sku,True,True
040_small_text.jpg,lot,True,True
040_small_text.jpg,quantity,True,False
040_small_text.jpg,unit,True,False
040_small_text.jpg,serial,True,True
040_small_text.jpg,po_number,True,False
040_small_text.jpg,barcode,True,True
041_small_text.jpg,sku,True,True
041_small_text.jpg,lot,True,True
041_small_text.jpg,quantity,True,False
041_small_text.jpg,unit,True,False
041_small_text.jpg,serial,True,True
041_small_text.jpg,po_number,True,False
041_small_text.jpg,barcode,True,True
042_small_text.jpg,sku,True,True
042_small_text.jpg,lot,True,True
042_small_text.jpg,quantity,True,False
042_small_text.jpg,unit,True,False
042_small_text.jpg,serial,True,True
042_small_text.jpg,po_number,True,False
042_small_text.jpg,barcode,True,True
043_vietnamese_mixed.jpg,sku,True,True
043_vietnamese_mixed.jpg,lot,True,True
043_vietnamese_mixed.jpg,quantity,True,False
043_vietnamese_mixed.jpg,unit,True,False
043_vietnamese_mixed.jpg,serial,False,True
043_vietnamese_mixed.jpg,po_number,True,False
043_vietnamese_mixed.jpg,barcode,True,True
044_clear.jpg,sku,True,True
044_clear.jpg,lot,True,True
044_clear.jpg,quantity,True,False
044_clear.jpg,unit,True,False
044_clear.jpg,serial,True,True
044_clear.jpg,po_number,True,False
044_clear.jpg,barcode,True,True
045_clear.jpg,sku,True,True
045_clear.jpg,lot,True,True
045_clear.jpg,quantity,True,False
045_clear.jpg,unit,True,False
045_clear.jpg,serial,True,True
045_clear.jpg,po_number,True,False
045_clear.jpg,barcode,True,True
046_dark.jpg,sku,True,True
046_dark.jpg,lot,True,True
046_dark.jpg,quantity,True,False
046_dark.jpg,unit,True,False
046_dark.jpg,serial,True,True
046_dark.jpg,po_number,True,False
046_dark.jpg,barcode,True,True
047_clear.jpg,sku,True,True
047_clear.jpg,lot,True,True
047_clear.jpg,quantity,True,False
047_clear.jpg,unit,True,False
047_clear.jpg,serial,True,True
047_clear.jpg,po_number,True,False
047_clear.jpg,barcode,True,True
048_rotated.jpg,sku,True,True
048_rotated.jpg,lot,True,True
048_rotated.jpg,quantity,True,False
048_rotated.jpg,unit,True,False
048_rotated.jpg,serial,True,True
048_rotated.jpg,po_number,True,False
048_rotated.jpg,barcode,True,True
049_rotated.jpg,sku,True,True
049_rotated.jpg,lot,True,True
049_rotated.jpg,quantity,True,False
049_rotated.jpg,unit,True,False
049_rotated.jpg,serial,True,True
049_rotated.jpg,po_number,True,False
049_rotated.jpg,barcode,True,True
050_damaged.jpg,sku,True,True
050_damaged.jpg,lot,True,True
050_damaged.jpg,quantity,True,False
050_damaged.jpg,unit,True,False
050_damaged.jpg,serial,True,True
050_damaged.jpg,po_number,True,False
050_damaged.jpg,barcode,True,True
051_blur.jpg,sku,True,True
051_blur.jpg,lot,True,True
051_blur.jpg,quantity,True,False
051_blur.jpg,unit,True,False
051_blur.jpg,serial,True,True
051_blur.jpg,po_number,True,False
051_blur.jpg,barcode,True,True
052_clear.jpg,sku,True,True
052_clear.jpg,lot,True,True
052_clear.jpg,quantity,True,False
052_clear.jpg,unit,True,False
052_clear.jpg,serial,True,True
052_clear.jpg,po_number,True,False
052_clear.jpg,barcode,True,True
053_blur.jpg,sku,True,True
053_blur.jpg,lot,True,True
053_blur.jpg,quantity,True,False
053_blur.jpg,unit,True,False
053_blur.jpg,serial,True,True
053_blur.jpg,po_number,True,False
053_blur.jpg,barcode,True,True
054_reflection.jpg,sku,True,True
054_reflection.jpg,lot,True,True
054_reflection.jpg,quantity,True,False
054_reflection.jpg,unit,True,False
054_reflection.jpg,serial,True,True
054_reflection.jpg,po_number,True,False
054_reflection.jpg,barcode,True,True
055_small_text.jpg,sku,True,True
055_small_text.jpg,lot,True,True
055_small_text.jpg,quantity,True,False
055_small_text.jpg,unit,True,False
055_small_text.jpg,serial,True,True
055_small_text.jpg,po_number,True,False
055_small_text.jpg,barcode,True,True
056_blur.jpg,sku,True,True
056_blur.jpg,lot,True,True
056_blur.jpg,quantity,True,False
056_blur.jpg,unit,True,False
056_blur.jpg,serial,True,True
056_blur.jpg,po_number,True,False
056_blur.jpg,barcode,True,True
057_damaged.jpg,sku,True,True
057_damaged.jpg,lot,True,True
057_damaged.jpg,quantity,True,False
057_damaged.jpg,unit,True,False
057_damaged.jpg,serial,True,True
057_damaged.jpg,po_number,True,False
057_damaged.jpg,barcode,True,True
058_reflection.jpg,sku,True,True
058_reflection.jpg,lot,True,True
058_reflection.jpg,quantity,True,False
058_reflection.jpg,unit,True,False
058_reflection.jpg,serial,True,True
058_reflection.jpg,po_number,True,False
058_reflection.jpg,barcode,True,True
059_clear.jpg,sku,True,True
059_clear.jpg,lot,True,True
059_clear.jpg,quantity,True,False
059_clear.jpg,unit,True,False
059_clear.jpg,serial,True,True
059_clear.jpg,po_number,True,False
059_clear.jpg,barcode,True,True
060_rotated.jpg,sku,True,True
060_rotated.jpg,lot,True,True
060_rotated.jpg,quantity,True,False
060_rotated.jpg,unit,True,False
060_rotated.jpg,serial,True,True
060_rotated.jpg,po_number,True,False
060_rotated.jpg,barcode,True,True
061_damaged.jpg,sku,True,True
061_damaged.jpg,lot,True,True
061_damaged.jpg,quantity,True,False
061_damaged.jpg,unit,True,False
061_damaged.jpg,serial,True,True
061_damaged.jpg,po_number,True,False
061_damaged.jpg,barcode,True,True
062_dark.jpg,sku,True,True
062_dark.jpg,lot,True,True
062_dark.jpg,quantity,True,False
062_dark.jpg,unit,True,False
062_dark.jpg,serial,True,True
062_dark.jpg,po_number,True,False
062_dark.jpg,barcode,True,True
063_reflection.jpg,sku,True,True
063_reflection.jpg,lot,True,True
063_reflection.jpg,quantity,True,False
063_reflection.jpg,unit,True,False
063_reflection.jpg,serial,True,True
063_reflection.jpg,po_number,True,False
063_reflection.jpg,barcode,True,True
064_damaged.jpg,sku,True,True
064_damaged.jpg,lot,True,True
064_damaged.jpg,quantity,True,False
064_damaged.jpg,unit,True,False
064_damaged.jpg,serial,True,True
064_damaged.jpg,po_number,True,False
064_damaged.jpg,barcode,True,True
065_small_text.jpg,sku,True,True
065_small_text.jpg,lot,True,True
065_small_text.jpg,quantity,True,False
065_small_text.jpg,unit,True,False
065_small_text.jpg,serial,True,True
065_small_text.jpg,po_number,True,False
065_small_text.jpg,barcode,True,True
066_clear.jpg,sku,True,True
066_clear.jpg,lot,True,True
066_clear.jpg,quantity,True,False
066_clear.jpg,unit,True,False
066_clear.jpg,serial,True,True
066_clear.jpg,po_number,True,False
066_clear.jpg,barcode,True,True
067_reflection.jpg,sku,True,True
067_reflection.jpg,lot,True,True
067_reflection.jpg,quantity,True,False
067_reflection.jpg,unit,True,False
067_reflection.jpg,serial,True,True
067_reflection.jpg,po_number,True,False
067_reflection.jpg,barcode,True,True
068_rotated.jpg,sku,True,True
068_rotated.jpg,lot,True,True
068_rotated.jpg,quantity,True,False
068_rotated.jpg,unit,True,False
068_rotated.jpg,serial,True,True
068_rotated.jpg,po_number,True,False
068_rotated.jpg,barcode,True,True
069_small_text.jpg,sku,True,True
069_small_text.jpg,lot,True,True
069_small_text.jpg,quantity,True,False
069_small_text.jpg,unit,True,False
069_small_text.jpg,serial,True,True
069_small_text.jpg,po_number,True,False
069_small_text.jpg,barcode,True,True
070_reflection.jpg,sku,True,True
070_reflection.jpg,lot,True,True
070_reflection.jpg,quantity,True,False
070_reflection.jpg,unit,True,False
070_reflection.jpg,serial,True,True
070_reflection.jpg,po_number,True,False
070_reflection.jpg,barcode,True,True
071_clear.jpg,sku,True,True
071_clear.jpg,lot,True,True
071_clear.jpg,quantity,True,False
071_clear.jpg,unit,True,False
071_clear.jpg,serial,True,True
071_clear.jpg,po_number,True,False
071_clear.jpg,barcode,True,True
072_dark.jpg,sku,True,True
072_dark.jpg,lot,True,True
072_dark.jpg,quantity,True,False
072_dark.jpg,unit,True,False
072_dark.jpg,serial,True,True
072_dark.jpg,po_number,True,False
072_dark.jpg,barcode,True,True
073_small_text.jpg,sku,True,True
073_small_text.jpg,lot,True,True
073_small_text.jpg,quantity,True,False
073_small_text.jpg,unit,True,False
073_small_text.jpg,serial,True,True
073_small_text.jpg,po_number,True,False
073_small_text.jpg,barcode,True,True
074_blur.jpg,sku,True,True
074_blur.jpg,lot,True,True
074_blur.jpg,quantity,True,False
074_blur.jpg,unit,True,False
074_blur.jpg,serial,True,True
074_blur.jpg,po_number,True,False
074_blur.jpg,barcode,True,True
075_rotated.jpg,sku,True,True
075_rotated.jpg,lot,True,True
075_rotated.jpg,quantity,True,False
075_rotated.jpg,unit,True,False
075_rotated.jpg,serial,True,True
075_rotated.jpg,po_number,True,False
075_rotated.jpg,barcode,True,True
076_vietnamese_mixed.jpg,sku,True,True
076_vietnamese_mixed.jpg,lot,True,True
076_vietnamese_mixed.jpg,quantity,True,False
076_vietnamese_mixed.jpg,unit,True,False
076_vietnamese_mixed.jpg,serial,True,True
076_vietnamese_mixed.jpg,po_number,True,False
076_vietnamese_mixed.jpg,barcode,True,True
077_rotated.jpg,sku,True,True
077_rotated.jpg,lot,True,True
077_rotated.jpg,quantity,True,False
077_rotated.jpg,unit,True,False
077_rotated.jpg,serial,True,True
077_rotated.jpg,po_number,True,False
077_rotated.jpg,barcode,True,True
078_rotated.jpg,sku,True,True
078_rotated.jpg,lot,True,True
078_rotated.jpg,quantity,True,False
078_rotated.jpg,unit,True,False
078_rotated.jpg,serial,True,True
078_rotated.jpg,po_number,True,False
078_rotated.jpg,barcode,True,True
079_clear.jpg,sku,True,True
079_clear.jpg,lot,True,True
079_clear.jpg,quantity,True,False
079_clear.jpg,unit,True,False
079_clear.jpg,serial,True,True
079_clear.jpg,po_number,True,False
079_clear.jpg,barcode,True,True
080_clear.jpg,sku,True,True
080_clear.jpg,lot,True,True
080_clear.jpg,quantity,True,False
080_clear.jpg,unit,True,False
080_clear.jpg,serial,True,True
080_clear.jpg,po_number,True,False
080_clear.jpg,barcode,True,True
081_rotated.jpg,sku,True,True
081_rotated.jpg,lot,True,True
081_rotated.jpg,quantity,True,False
081_rotated.jpg,unit,True,False
081_rotated.jpg,serial,True,True
081_rotated.jpg,po_number,True,False
081_rotated.jpg,barcode,True,True
082_clear.jpg,sku,True,True
082_clear.jpg,lot,True,True
082_clear.jpg,quantity,True,False
082_clear.jpg,unit,True,False
082_clear.jpg,serial,True,True
082_clear.jpg,po_number,True,False
082_clear.jpg,barcode,True,True
083_rotated.jpg,sku,True,True
083_rotated.jpg,lot,True,True
083_rotated.jpg,quantity,True,False
083_rotated.jpg,unit,True,False
083_rotated.jpg,serial,True,True
083_rotated.jpg,po_number,True,False
083_rotated.jpg,barcode,True,True
084_clear.jpg,sku,True,True
084_clear.jpg,lot,True,True
084_clear.jpg,quantity,True,False
084_clear.jpg,unit,True,False
084_clear.jpg,serial,True,True
084_clear.jpg,po_number,True,False
084_clear.jpg,barcode,True,True
085_clear.jpg,sku,True,True
085_clear.jpg,lot,True,True
085_clear.jpg,quantity,True,False
085_clear.jpg,unit,True,False
085_clear.jpg,serial,True,True
085_clear.jpg,po_number,True,False
085_clear.jpg,barcode,True,True
086_clear.jpg,sku,True,True
086_clear.jpg,lot,True,True
086_clear.jpg,quantity,True,False
086_clear.jpg,unit,True,False
086_clear.jpg,serial,True,True
086_clear.jpg,po_number,True,False
086_clear.jpg,barcode,True,True
087_vietnamese_mixed.jpg,sku,True,True
087_vietnamese_mixed.jpg,lot,True,True
087_vietnamese_mixed.jpg,quantity,True,False
087_vietnamese_mixed.jpg,unit,True,False
087_vietnamese_mixed.jpg,serial,True,True
087_vietnamese_mixed.jpg,po_number,True,False
087_vietnamese_mixed.jpg,barcode,True,True
088_blur.jpg,sku,True,True
088_blur.jpg,lot,True,True
088_blur.jpg,quantity,True,False
088_blur.jpg,unit,True,False
088_blur.jpg,serial,True,True
088_blur.jpg,po_number,True,False
088_blur.jpg,barcode,True,True
089_reflection.jpg,sku,True,True
089_reflection.jpg,lot,True,True
089_reflection.jpg,quantity,True,False
089_reflection.jpg,unit,True,False
089_reflection.jpg,serial,True,True
089_reflection.jpg,po_number,True,False
089_reflection.jpg,barcode,True,True
090_clear.jpg,sku,True,True
090_clear.jpg,lot,True,True
090_clear.jpg,quantity,True,False
090_clear.jpg,unit,True,False
090_clear.jpg,serial,True,True
090_clear.jpg,po_number,True,False
090_clear.jpg,barcode,True,True
091_reflection.jpg,sku,True,True
091_reflection.jpg,lot,True,True
091_reflection.jpg,quantity,True,False
091_reflection.jpg,unit,True,False
091_reflection.jpg,serial,True,True
091_reflection.jpg,po_number,True,False
091_reflection.jpg,barcode,True,True
092_damaged.jpg,sku,True,True
092_damaged.jpg,lot,True,True
092_damaged.jpg,quantity,True,False
092_damaged.jpg,unit,True,False
092_damaged.jpg,serial,True,True
092_damaged.jpg,po_number,True,False
092_damaged.jpg,barcode,True,True
093_dark.jpg,sku,True,True
093_dark.jpg,lot,True,True
093_dark.jpg,quantity,True,False
093_dark.jpg,unit,True,False
093_dark.jpg,serial,True,True
093_dark.jpg,po_number,True,False
093_dark.jpg,barcode,True,True
094_small_text.jpg,sku,True,True
094_small_text.jpg,lot,True,True
094_small_text.jpg,quantity,True,False
094_small_text.jpg,unit,True,False
094_small_text.jpg,serial,True,True
094_small_text.jpg,po_number,True,False
094_small_text.jpg,barcode,True,True
095_clear.jpg,sku,True,True
095_clear.jpg,lot,True,True
095_clear.jpg,quantity,True,False
095_clear.jpg,unit,True,False
095_clear.jpg,serial,True,True
095_clear.jpg,po_number,True,False
095_clear.jpg,barcode,True,True
096_vietnamese_mixed.jpg,sku,True,True
096_vietnamese_mixed.jpg,lot,True,True
096_vietnamese_mixed.jpg,quantity,True,False
096_vietnamese_mixed.jpg,unit,True,False
096_vietnamese_mixed.jpg,serial,True,True
096_vietnamese_mixed.jpg,po_number,True,False
096_vietnamese_mixed.jpg,barcode,True,True
097_dark.jpg,sku,True,True
097_dark.jpg,lot,True,True
097_dark.jpg,quantity,True,False
097_dark.jpg,unit,True,False
097_dark.jpg,serial,True,True
097_dark.jpg,po_number,True,False
097_dark.jpg,barcode,True,True
098_reflection.jpg,sku,True,True
098_reflection.jpg,lot,True,True
098_reflection.jpg,quantity,True,False
098_reflection.jpg,unit,True,False
098_reflection.jpg,serial,True,True
098_reflection.jpg,po_number,True,False
098_reflection.jpg,barcode,True,True
099_small_text.jpg,sku,True,True
099_small_text.jpg,lot,True,True
099_small_text.jpg,quantity,True,False
099_small_text.jpg,unit,True,False
099_small_text.jpg,serial,False,True
099_small_text.jpg,po_number,True,False
099_small_text.jpg,barcode,True,True
100_vietnamese_mixed.jpg,sku,True,True
100_vietnamese_mixed.jpg,lot,True,True
100_vietnamese_mixed.jpg,quantity,True,False
100_vietnamese_mixed.jpg,unit,True,False
100_vietnamese_mixed.jpg,serial,True,True
100_vietnamese_mixed.jpg,po_number,True,False
100_vietnamese_mixed.jpg,barcode,True,True
